"1";"30";"0.11"
"2";"30";"0.15"
"3";"30";"0.23"
"4";"30";"0.28"
"5";"30";"0.34"
"6";"30";"0.4"
"7";"30";"0.47"
"8";"30";"0.51"
"9";"30";"0.56"
"10";"30";"0.62"
"11";"30";"0.68"
"12";"30";"0.73"
"13";"30";"0.78"
"14";"30";"0.84"
"15";"30";"0.89"
"16";"30";"0.93"
"17";"30";"0.98"
"18";"30";"1.04"
"19";"30";"1.09"
"20";"30";"1.17"
"21";"30";"1.23"
"22";"30";"1.31"
"23";"30";"1.37"
"24";"30";"1.43"
"25";"30";"1.5"
"26";"30";"1.54"
"27";"30";"1.59"
"28";"30";"1.67"
"29";"30";"1.73"
"30";"30";"1.79"
"31";"30";"1.86"
"32";"30";"1.92"
"33";"30";"1.97"
"34";"30";"2.01"
"35";"30";"2.07"
"36";"30";"2.14"
"37";"30";"2.18"
"38";"30";"2.23"
"39";"30";"2.29"
"40";"30";"2.36"
"41";"30";"2.4"
"42";"30";"2.47"
"43";"30";"2.51"
"44";"30";"2.57"
"45";"30";"2.62"
"46";"30";"2.68"
"47";"30";"2.75"
"48";"30";"2.82"
"49";"30";"2.89"
"50";"30";"2.93"
"51";"30";"2.98"
"52";"30";"3.04"
"53";"30";"3.11"
"54";"30";"3.17"
"55";"30";"3.22"
"56";"30";"3.29"
"57";"30";"3.34"
"58";"30";"3.39"
"59";"30";"3.45"
"60";"30";"3.51"
"61";"30";"3.56"
"62";"30";"3.62"
"63";"30";"3.7"
"64";"30";"3.75"
"65";"30";"3.79"
"66";"30";"3.87"
"67";"30";"3.92"
"68";"30";"3.97"
"69";"30";"4.03"
"70";"30";"4.11"
"71";"30";"4.15"
"72";"30";"4.2"
"73";"30";"4.26"
"74";"30";"4.31"
"75";"30";"4.36"
"76";"30";"4.4"
"77";"30";"4.48"
"78";"30";"4.53"
"79";"30";"4.57"
"80";"30";"4.79"
"81";"30";"4.82"
"82";"30";"4.89"
"83";"30";"4.93"
"84";"30";"5"
"85";"30";"5.03"
"86";"30";"5.07"
"87";"30";"5.14"
"88";"30";"5.18"
"89";"30";"5.22"
"90";"30";"5.28"
"91";"30";"5.32"
"92";"30";"5.37"
"93";"30";"5.42"
"94";"30";"5.47"
"95";"30";"5.51"
"96";"30";"5.56"
"97";"30";"5.61"
"98";"30";"5.65"
"99";"30";"5.72"
"100";"30";"5.76"
